name	count	institution
Benyon, David	(1)	Fraunhofer Institute for Applied Information Technology
Jacucci, Giulio	(1)	Fraunhofer Institute for Applied Information Technology
Wagner, Ina	(1)	Fraunhofer Institute for Applied Information Technology
Carmien, Stefan	(1)	Fraunhofer Institute for Applied Information Technology
Boll, Susanne	(1)	Fraunhofer Institute for Applied Information Technology
Nigay, Laurence	(1)	Fraunhofer Institute for Applied Information Technology
Schäfer, Leonie	(1)	Fraunhofer Institute for Applied Information Technology
Valle, Carla	(1)	Fraunhofer Institute for Applied Information Technology
Petrie, Helen	(1)	Fraunhofer Institute for Applied Information Technology
Anderweit, Renate	(1)	Fraunhofer Institute for Applied Information Technology
Hwang, Faustina	(1)	Fraunhofer Institute for Applied Information Technology
Twidale, Michael	(1)	Fraunhofer Institute for Applied Information Technology
ChinJr., George	(1)	Fraunhofer Institute for Applied Information Technology
Chamberlain, Alan	(1)	Fraunhofer Institute for Applied Information Technology
Macq, Benoit	(1)	Fraunhofer Institute for Applied Information Technology
Levialdi, Stefano	(1)	Fraunhofer Institute for Applied Information Technology
Gross, Tom	(1)	Fraunhofer Institute for Applied Information Technology
Kray, Christian	(1)	Fraunhofer Institute for Applied Information Technology
Krüger, Antonio	(1)	Fraunhofer Institute for Applied Information Technology
Sikkel, Klaas	(1)	Fraunhofer Institute for Applied Information Technology
Vanderdonckt, Jean	(1)	Fraunhofer Institute for Applied Information Technology
Chittaro, Luca	(1)	Fraunhofer Institute for Applied Information Technology
Flintham, Martin	(1)	Fraunhofer Institute for Applied Information Technology
Rohs, Michael	(1)	Fraunhofer Institute for Applied Information Technology
Herbst, Iris	(1)	Fraunhofer Institute for Applied Information Technology
Lindt, Irma	(1)	Fraunhofer Institute for Applied Information Technology
Cheverst, Keith	(1)	Fraunhofer Institute for Applied Information Technology
Marshall, Joe	(1)	Fraunhofer Institute for Applied Information Technology
Koenemann, Jürgen	(1)	Fraunhofer Institute for Applied Information Technology
Tolmie, Peter	(1)	Fraunhofer Institute for Applied Information Technology
Hettinga, Marike	(1)	Fraunhofer Institute for Applied Information Technology
Adams, Ray	(1)	Fraunhofer Institute for Applied Information Technology
Pieper, M.	(1)	Fraunhofer Institute for Applied Information Technology
Mühlenbein, Heinz	(1)	Fraunhofer Institute for Applied Information Technology
Morrison, Ann	(1)	Fraunhofer Institute for Applied Information Technology
Andriessen, J. H. Erik	(1)	Fraunhofer Institute for Applied Information Technology
Patel, Ashok	(1)	Fraunhofer Institute for Applied Information Technology
Bordegoni, M.	(1)	Fraunhofer Institute for Applied Information Technology
Power, Christopher	(1)	Fraunhofer Institute for Applied Information Technology
Tandavanitj, Nick	(1)	Fraunhofer Institute for Applied Information Technology
Adams, Matt	(1)	Fraunhofer Institute for Applied Information Technology
Buzzi, Marina	(15)	Italian National Research Council
Paternò, Fabio	(15)	Italian National Research Council
Buzzi, Maria Claudia	(13)	Italian National Research Council
Leporini, Barbara	(10)	Italian National Research Council
Santoro, Carmen	(5)	Italian National Research Council
Burzagli, Laura	(4)	Italian National Research Council
Emiliani, Pier Luigi	(4)	Italian National Research Council
Fenili, Claudia	(4)	Italian National Research Council
Mori, Giulio	(3)	Italian National Research Council
Palanque, Philippe	(3)	Italian National Research Council
De Pietro, Giuseppe	(3)	Italian National Research Council
Gabbanini, Francesco	(3)	Italian National Research Council
Artoni, Silvia	(3)	Italian National Research Council
Wilson, M.	(2)	Italian National Research Council
Andronico, Patrizia	(2)	Italian National Research Council
Castelfranchi, Cristiano	(2)	Italian National Research Council
Mussio, Piero	(2)	Italian National Research Council
Nichols, Jeffrey	(2)	Italian National Research Council
Grifoni, Patrizia	(2)	Italian National Research Council
Ferri, Fernando	(2)	Italian National Research Council
Padula, Marco	(2)	Italian National Research Council
Cesta, Amedeo	(2)	Italian National Research Council
Bordegoni, M.	(2)	Italian National Research Council
Eriksson, Joakim	(2)	Italian National Research Council
Pescarin, Sofia	(2)	Italian National Research Council
Bottino, Rosa Maria	(2)	Italian National Research Council
Ferlino, Lucia	(2)	Italian National Research Council
Germanakos, Panagiotis	(2)	Italian National Research Council
Ghiani, Giuseppe	(2)	Italian National Research Council
Caruso, Giovanni Paolo	(2)	Italian National Research Council
Spano, Lucio Davide	(2)	Italian National Research Council
Graf, Holger	(2)	Italian National Research Council
Senette, Caterina	(2)	Italian National Research Council
Faconti, G.	(2)	Italian National Research Council
Rist, T.	(2)	Italian National Research Council
Trahanias, P.	(2)	Italian National Research Council
Di Pasquale, Davide	(2)	Italian National Research Council
Thimbleby, Harold	(1)	Italian National Research Council
Myers, Brad A.	(1)	Italian National Research Council
Marti, Patrizia	(1)	Italian National Research Council
Harrison, Michael	(1)	Italian National Research Council
Costabile, Maria Francesca	(1)	Italian National Research Council
Blandford, Ann	(1)	Italian National Research Council
Straccia, Umberto	(1)	Italian National Research Council
Feiner, S.	(1)	Italian National Research Council
Akhter, Fahim	(1)	Italian National Research Council
Molfino, Maria Teresa	(1)	Italian National Research Council
Forcheri, Paola	(1)	Italian National Research Council
Coninx, Karin	(1)	Italian National Research Council
Sebastiani, Fabrizio	(1)	Italian National Research Council
Fresta, Giuseppe	(1)	Italian National Research Council
Fogli, Daniela	(1)	Italian National Research Council
Formica, Anna	(1)	Italian National Research Council
Rizzo, Paola	(1)	Italian National Research Council
Brooks, Ruven	(1)	Italian National Research Council
Fernandez-Valmayor, Alfredo	(1)	Italian National Research Council
Gaglio, Salvatore	(1)	Italian National Research Council
Missikoff, M.	(1)	Italian National Research Council
Paolucci, Mario	(1)	Italian National Research Council
Chbeir, Richard	(1)	Italian National Research Council
Rizzo, Riccardo	(1)	Italian National Research Council
Ghiani, G.	(1)	Italian National Research Council
Santoro, C.	(1)	Italian National Research Council
Paternò, F.	(1)	Italian National Research Council
Meghini, Carlo	(1)	Italian National Research Council
Quarati, Alfonso	(1)	Italian National Research Council
Di Fatta, Giuseppe	(1)	Italian National Research Council
Oddi, Angelo	(1)	Italian National Research Council
Vidakovic, Brani	(1)	Italian National Research Council
Duke, David	(1)	Italian National Research Council
Tesconi, Maurizio	(1)	Italian National Research Council
Milanesi, Luciano	(1)	Italian National Research Council
D'Ulizia, Arianna	(1)	Italian National Research Council
Fiannaca, Antonino	(1)	Italian National Research Council
Gallo, Luigi	(1)	Italian National Research Council
Coronato, Antonio	(1)	Italian National Research Council
Dini, Silvia	(1)	Italian National Research Council
Orro, Alessandro	(1)	Italian National Research Council
Sabater-Mir, Jordi	(1)	Italian National Research Council
Faconti, Giorgio	(1)	Italian National Research Council
Maiellaro, Nicola	(1)	Italian National Research Council
Scala, Paolo L.	(1)	Italian National Research Council
Pinyol, Isaac	(1)	Italian National Research Council
Dellunde, Pilar	(1)	Italian National Research Council
Pozzi, Francesca	(1)	Italian National Research Council
Barricelli, Barbara Rita	(1)	Italian National Research Council
Scala, Paolo Luigi	(1)	Italian National Research Council
Paternó, F.	(1)	Italian National Research Council
Oladimeji, Patrick	(1)	Italian National Research Council
Georgiadis, Dimosthenis	(1)	Italian National Research Council
Penichet, Victor M. R.	(1)	Italian National Research Council
Laouris, Yiannis	(1)	Italian National Research Council
Maybury, M. T.	(1)	Italian National Research Council
Ruggieri, S.	(1)	Italian National Research Council
Kansy, K.	(1)	Italian National Research Council
Gallo, L.	(1)	Italian National Research Council
Minutolo, A.	(1)	Italian National Research Council
Derado, Gordana	(1)	Italian National Research Council
Bowman, F. DuBois	(1)	Italian National Research Council
Newell, Mary	(1)	Italian National Research Council
Neerincx, Mark A.	(4)	Netherlands Organisation for Applied Scientific Research - TNO
Steen, Marc	(3)	Netherlands Organisation for Applied Scientific Research - TNO
Kort, Joke	(3)	Netherlands Organisation for Applied Scientific Research - TNO
Lindenberg, Jasper	(3)	Netherlands Organisation for Applied Scientific Research - TNO
Hassenzahl, Marc	(2)	Netherlands Organisation for Applied Scientific Research - TNO
Roto, Virpi	(2)	Netherlands Organisation for Applied Scientific Research - TNO
Vermeeren, Arnold P.O.S.	(2)	Netherlands Organisation for Applied Scientific Research - TNO
Smets, Nanja J. J. M.	(2)	Netherlands Organisation for Applied Scientific Research - TNO
Streefkerk, Jan Willem	(2)	Netherlands Organisation for Applied Scientific Research - TNO
Beusmans, J. W. F.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Kuiper-Hoyng, L. L. M. L.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
van den Broek, Egon L.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Loh, Janice	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Lindeboom, Lucas	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Joore, Peter	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Schietecat, Tomas	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Kwok, Tsun Fai	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Pikaart, Arlette	(1)	Netherlands Organisation for Applied Scientific Research - TNO
de Koning, Nicole	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Pemberton, Steven	(1)	Netherlands Organisation for Applied Scientific Research - TNO
van der Kleij, Rick	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Nijholt, Anton	(1)	Netherlands Organisation for Applied Scientific Research - TNO
McCrickard, D. Scott	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Cremers, A. H. M.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
van Esch-Bussemakers, M. P.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Law, Effie Lai-Chong	(1)	Netherlands Organisation for Applied Scientific Research - TNO
de Poot, Henk	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Jansen, Chris	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Veen, Hendrik A. H. C. Van	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Erp, Jan B. F. Van	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Dobbins, Trevor	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Poel, Mannes	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Aluwalia, Amy	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Henkemans, Olivier Blanson	(1)	Netherlands Organisation for Applied Scientific Research - TNO
de Haan, Geert	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Law, Effie	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Neerincx, Mark	(1)	Netherlands Organisation for Applied Scientific Research - TNO
van Diggelen, Jurriaan	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Sciacchitano, Brian	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Langley, David	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Thomas, Graham	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Visser, Froukje Sleeswijk	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Kaiser, Rene	(1)	Netherlands Organisation for Applied Scientific Research - TNO
te Brake, Guido M.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
van Esch-Bussemakers, Myra P.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Pals, Nico	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Uluca, Doguhan	(1)	Netherlands Organisation for Applied Scientific Research - TNO
de Boer, Jenny	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Kuiper-Hoyng, Lilliane	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Zoric, Goranka	(1)	Netherlands Organisation for Applied Scientific Research - TNO
de Greef, Tjerk	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Nijboer, Femke	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Westera, Matthijs	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Boschloo, Jimmy	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Koelewijn, Laurens S.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Brons, Lisanne	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Fairclough, Stephen	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Niamut, Omar A.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
Paymans, Tim F.	(1)	Netherlands Organisation for Applied Scientific Research - TNO
